point_id,lat,lon,threshold_mm,lead_days,POD,FAR,CSI,BIAS,HSS,FAR_lo,FAR_hi,NPV,NPV_lo,NPV_hi,wet_days,n
p0029,18.5,83.0,1.0,4,0.8412017167381974,0.5462962962962963,0.417910447761194,1.854077253218884,0.3900810175690869,0.4849515472386214,0.6074295513533556,0.9251012145748988,0.8936383657242553,0.9547047714165565,233,926
p0030,20.0,72.5,1.0,4,0.9715302491103203,0.28157894736842104,0.7036082474226805,1.3523131672597866,0.7327903323748012,0.2058697684452754,0.3804623745819398,0.9853479853479854,0.9687450864779874,0.9964791821102051,281,926
p0031,20.0,74.0,1.0,4,0.864321608040201,0.4504792332268371,0.5058823529411764,1.5728643216080402,0.554932510914407,0.3810421286031042,0.5266720430107527,0.9559543230016313,0.9319954545454546,0.9772736481508767,199,926
p0032,20.0,75.5,1.0,4,0.8505154639175257,0.4745222929936306,0.48104956268221577,1.6185567010309279,0.5271389883411365,0.40430760018693773,0.5356015934233228,0.9526143790849673,0.9304277460928819,0.9717734070577303,194,926
p0033,20.0,77.0,1.0,4,0.84375,0.380327868852459,0.5558823529411765,1.3616071428571428,0.6041323390352591,0.3018295011840195,0.4766382308193871,0.9436392914653784,0.9076724137931035,0.9671881403688525,224,926
p0034,20.0,78.5,1.0,4,0.7689075630252101,0.3645833333333333,0.5335276967930029,1.2100840336134453,0.5766712001554339,0.29494841862359167,0.4537721185154627,0.9137931034482759,0.87786136815493,0.9458206034205314,238,926
p0035,20.0,80.0,1.0,4,0.8169014084507042,0.31563421828908556,0.5933503836317136,1.193661971830986,0.6169232930744694,0.24877566487529282,0.3929661468745835,0.9114139693356048,0.8747534692905544,0.9439415142346308,284,926
p0036,20.0,81.5,1.0,4,0.9153439153439153,0.5336927223719676,0.4470284237726098,1.962962962962963,0.47620281136175,0.45832427536231884,0.6243826918041372,0.9711711711711711,0.9516043603061782,0.9866418575063612,189,926
p0037,20.0,83.0,1.0,4,0.8066914498141264,0.38873239436619716,0.5331695331695332,1.3197026022304832,0.5451795860756811,0.331015102900002,0.46086075069508803,0.9089316987740805,0.8672692307692308,0.9415709061146008,269,926
p0038,20.0,84.5,1.0,4,0.7718120805369127,0.38337801608579086,0.5215419501133787,1.2516778523489933,0.5103574095700159,0.3264838715357256,0.4505587204206836,0.8770343580470162,0.8336970671485524,0.9165188013834381,298,926
p0039,20.0,86.0,1.0,4,0.8994974874371859,0.556930693069307,0.4221698113207547,2.030150753768844,0.4293813162435297,0.49665410921038083,0.625699578496638,0.9616858237547893,0.9406083394472977,0.9787657196087564,199,926
p0040,21.5,69.5,1.0,4,0.9111111111111111,0.5591397849462365,0.422680412371134,2.066666666666667,0.494964841543466,0.466455215722476,0.6531048006391168,0.98145285935085,0.9663448033707865,0.9922973122611592,135,926
p0041,21.5,71.0,1.0,4,0.70625,0.3615819209039548,0.5044642857142857,1.10625,0.5975836067370861,0.2758475397132894,0.4490051020408163,0.9372496662216289,0.9100811671424773,0.9609695257163959,160,926
p0042,21.5,72.5,1.0,4,0.8868778280542986,0.2846715328467153,0.6555183946488294,1.239819004524887,0.7171990915074927,0.21524006368589416,0.35885474174947857,0.9616564417177914,0.9356395720217183,0.9808686984259066,221,926
p0043,21.5,74.0,1.0,4,0.9111111111111111,0.4793650793650794,0.4954682779456193,1.75,0.551723338261298,0.3940375302663438,0.5758874662168637,0.9738134206219312,0.9514373185406294,0.9899153483980822,180,926
p0044,21.5,75.5,1.0,4,0.8656716417910447,0.45110410094637227,0.5058139534883721,1.5771144278606966,0.5530811903450548,0.38094184576485457,0.5253222304351843,0.9556650246305419,0.9323638318203535,0.9748898964050529,201,926
p0045,21.5,77.0,1.0,4,0.8294573643410853,0.27946127946127947,0.6275659824046921,1.1511627906976745,0.6739418539528332,0.20567210180950488,0.3672820855614973,0.9300476947535771,0.8922601301897618,0.9623853840125393,258,926
p0046,21.5,78.5,1.0,4,0.7314487632508834,0.32792207792207795,0.5390625,1.088339222614841,0.5605113986775282,0.2522373366744227,0.41696220368807313,0.8770226537216829,0.8375750867381285,0.9145742859737045,283,926
p0047,21.5,80.0,1.0,4,0.8366533864541833,0.33962264150943394,0.584958217270195,1.2669322709163346,0.6243131531511907,0.2679050941160984,0.4328518352443789,0.9325657894736842,0.8999956822107081,0.9604586812394241,251,926
p0048,21.5,81.5,1.0,4,0.8138528138528138,0.4050632911392405,0.5236768802228412,1.367965367965368,0.5607966049981971,0.32989690721649484,0.4948682946007339,0.9295081967213115,0.898655988532659,0.9561588277806907,231,926
p0049,21.5,83.0,1.0,4,0.8032128514056225,0.3902439024390244,0.5305039787798409,1.3172690763052208,0.5581656144361357,0.3205052610680961,0.46644250345166494,0.9180602006688964,0.8840355544434793,0.9468654130963715,249,926
p0050,21.5,84.5,1.0,4,0.8091872791519434,0.3760217983651226,0.5439429928741093,1.2968197879858658,0.5489550406161683,0.3052325290661333,0.454585326953748,0.9033989266547406,0.865610263050293,0.9356452635898966,283,926
p0051,21.5,86.0,1.0,4,0.7799442896935933,0.3,0.5845511482254697,1.1142061281337048,0.5566435854622095,0.24267303532804613,0.36694677871148457,0.8498098859315589,0.7986070736434109,0.8944713930348259,359,926
p0052,23.0,69.5,1.0,4,0.7168141592920354,0.5668449197860963,0.3698630136986301,1.654867256637168,0.45746333924886856,0.47846693143135033,0.657905701754386,0.9566982408660352,0.9324128007938477,0.9786473343538887,113,926
p0053,23.0,71.0,1.0,4,0.7101449275362319,0.37579617834394907,0.49746192893401014,1.1376811594202898,0.6011364526318538,0.3061126998570129,0.455439379699248,0.9479843953185956,0.9217220012239903,0.9674354088332805,138,926
p0054,23.0,72.5,1.0,4,0.7454545454545455,0.3626943005181347,0.5234042553191489,1.1696969696969697,0.6127519434840077,0.27141369047619046,0.47248578978859196,0.9427012278308322,0.9169888883847035,0.9644817899540246,165,926
p0055,23.0,74.0,1.0,4,0.8813559322033898,0.43478260869565216,0.5252525252525253,1.5593220338983051,0.5942307333718697,0.34493398079441295,0.5296451711877561,0.9676923076923077,0.9498220556196335,0.9817394781903389,177,926
p0056,23.0,75.5,1.0,4,0.8104265402843602,0.3713235294117647,0.5480769230769231,1.2890995260663507,0.6072895925696445,0.2959863636363636,0.4477131727023517,0.9388379204892966,0.9043876925173777,0.9665567615321512,211,926
p0057,23.0,77.0,1.0,4,0.76953125,0.2783882783882784,0.5933734939759037,1.06640625,0.6429081518975771,0.22143419639661138,0.3361461251167134,0.9096477794793262,0.8751789647577093,0.9404956248290949,256,926
p0058,23.0,78.5,1.0,4,0.8619246861924686,0.2847222222222222,0.6417445482866043,1.205020920502092,0.6960363991345501,0.20980994415420645,0.35849246592584594,0.9482758620689655,0.9234387889787165,0.9674370607219996,239,926
p0059,23.0,80.0,1.0,4,0.8963963963963963,0.3432343234323432,0.6104294478527608,1.364864864864865,0.6655404444596125,0.2719856711714118,0.4306859654943596,0.9630818619582665,0.9435576157700052,0.9795624367872213,222,926
p0060,23.0,81.5,1.0,4,0.8398576512455516,0.30791788856304986,0.6113989637305699,1.2135231316725978,0.6385918351416752,0.24216067379332684,0.39604488594554815,0.9230769230769231,0.8899487497701783,0.9511499692607204,281,926
p0061,23.0,83.0,1.0,4,0.818815331010453,0.26332288401253917,0.633423180592992,1.1114982578397212,0.6668800423224441,0.20417097893583344,0.3333333333333333,0.914332784184514,0.8819040075217507,0.9436216730038023,287,926
p0062,23.0,84.5,1.0,4,0.809375,0.3,0.6009280742459396,1.15625,0.6039389267419307,0.2272677649861056,0.38034711115553776,0.8902877697841727,0.8480131052022244,0.9306785931881821,320,926
p0063,23.0,86.0,1.0,4,0.773972602739726,0.3468208092485549,0.5485436893203883,1.1849315068493151,0.5569195624659141,0.2847676506903132,0.4325197600473726,0.8862068965517241,0.8427124323395481,0.9223468110023841,292,926
p0064,23.0,87.5,1.0,4,0.8252427184466019,0.35443037974683544,0.5679287305122495,1.27831715210356,0.5594736558164171,0.29496723987309764,0.43041260289133293,0.8983050847457628,0.8597457116054676,0.9323612572523616,309,926
p0065,24.5,69.5,1.0,4,0.49295774647887325,0.47761194029850745,0.33980582524271846,0.9436619718309859,0.4676091110472293,0.34372767857142855,0.6666666666666666,0.9580908032596042,0.9358726291337024,0.97625,71,926
p0066,24.5,71.0,1.0,4,0.5454545454545454,0.4489795918367347,0.3776223776223776,0.98989898989899,0.49444846581359114,0.34505710734998224,0.5890586582367404,0.9456521739130435,0.91935385282751,0.9667441735501213,99,926
p0067,24.5,72.5,1.0,4,0.7191011235955056,0.30434782608695654,0.5470085470085471,1.0337078651685394,0.6360656710219942,0.2163429054054054,0.40442416997473835,0.9326145552560647,0.8972791922310801,0.9597407487991431,178,926
p0068,24.5,74.0,1.0,4,0.7471264367816092,0.3925233644859813,0.5038759689922481,1.2298850574712643,0.5838436042918937,0.3151018814605488,0.4744203844328429,0.9382022471910112,0.9089604902734575,0.9635076281616025,174,926
p0069,24.5,75.5,1.0,4,0.79375,0.42792792792792794,0.4980392156862745,1.3875,0.5807168225489225,0.3566913150645208,0.5054991883116883,0.953125,0.9278883219954649,0.9730505997227412,160,926
p0070,24.5,77.0,1.0,4,0.7671232876712328,0.3170731707317073,0.5656565656565656,1.1232876712328768,0.6299923801735834,0.2684352225403436,0.37373124553465104,0.925,0.8904246311200537,0.9553707059670069,219,926
p0071,24.5,78.5,1.0,4,0.8850574712643678,0.42105263157894735,0.5384615384615384,1.528735632183908,0.6118041616910999,0.3371782792536079,0.503499018966645,0.9696969696969697,0.9521575472008421,0.9846815765337319,174,926
p0072,24.5,80.0,1.0,4,0.8294930875576036,0.35018050541516244,0.5732484076433121,1.2764976958525345,0.6320449787382942,0.2782565950170982,0.44002941176470584,0.9429892141756548,0.9177751995518026,0.9653639873465605,217,926
p0073,24.5,81.5,1.0,4,0.8620689655172413,0.3944636678200692,0.5520504731861199,1.4236453201970443,0.611267139284215,0.3206396584030482,0.4845020415409195,0.9560439560439561,0.9339754769507902,0.9738464052287581,203,926
p0074,24.5,83.0,1.0,4,0.8225108225108225,0.32142857142857145,0.5919003115264797,1.2121212121212122,0.6471878217470465,0.2633641975308642,0.39351440392277043,0.9365325077399381,0.9116663857249501,0.9570597554084598,231,926
p0075,24.5,84.5,1.0,4,0.8457943925233645,0.39867109634551495,0.5419161676646707,1.4065420560747663,0.592951830421017,0.3407926029194686,0.4772828733766234,0.9472,0.9244340812610867,0.9647964799418667,214,926
p0076,24.5,86.0,1.0,4,0.8223140495867769,0.4006024096385542,0.5306666666666666,1.371900826446281,0.5605173176282777,0.337389933918099,0.47287446861715426,0.9276094276094277,0.8925933100480409,0.9568880742486399,242,926
p0077,24.5,87.5,1.0,4,0.825531914893617,0.5,0.4522144522144522,1.651063829787234,0.44844349593702,0.43703128849470313,0.5664788053949904,0.9237918215613383,0.8822330871243915,0.9557702536824878,235,926
p0078,24.5,92.0,1.0,4,0.9172413793103448,0.24431818181818182,0.7074468085106383,1.2137931034482758,0.6466286443806114,0.20133692032093656,0.30061564202668495,0.9095477386934674,0.8520523073390985,0.9511642087351105,435,926
p0079,24.5,93.5,1.0,4,0.923943661971831,0.4036363636363636,0.5684575389948007,1.5492957746478873,0.48478537751659107,0.3505306099256645,0.4576868044515103,0.9281914893617021,0.8769590833178698,0.9645849116161617,355,926
p0080,26.0,71.0,1.0,4,0.5212765957446809,0.3717948717948718,0.3983739837398374,0.8297872340425532,0.5261396326620934,0.24612745098039218,0.5168955472326259,0.9469339622641509,0.9267657762405661,0.9630089768519752,94,926
p0081,26.0,72.5,1.0,4,0.6086956521739131,0.5333333333333333,0.358974358974359,1.3043478260869565,0.4685247256531521,0.436504329004329,0.6300394736842105,0.9553349875930521,0.9301416041068395,0.9746443865582892,92,926
p0082,26.0,74.0,1.0,4,0.7155963302752294,0.5214723926380368,0.4020618556701031,1.4954128440366972,0.5034806645157115,0.4342089216944801,0.6351762089416058,0.9593709043250328,0.9358053370676229,0.9786726754668333,109,926
p0083,26.0,75.5,1.0,4,0.72,0.3604060913705584,0.5121951219512195,1.1257142857142857,0.5966928230776489,0.28974766042780753,0.44551004228329805,0.9327846364883402,0.9034078972498091,0.9578986539420269,175,926
p0084,26.0,77.0,1.0,4,0.7897727272727273,0.38222222222222224,0.5305343511450382,1.2784090909090908,0.6101065978379192,0.31983738687782803,0.45098305626598467,0.9472182596291013,0.9196356566820276,0.9684130498248346,176,926
p0085,26.0,78.5,1.0,4,0.8067632850241546,0.332,0.5758620689655173,1.2077294685990339,0.643714691474653,0.27009587626446363,0.3958333333333333,0.9408284023668639,0.9155890590355665,0.9625779108927052,207,926
p0086,26.0,80.0,1.0,4,0.7853107344632768,0.4774436090225564,0.45723684210526316,1.502824858757062,0.5165699532358394,0.42342251525719266,0.5405728437600947,0.9424242424242424,0.919535595105673,0.9634357629419888,177,926
p0087,26.0,81.5,1.0,4,0.9146341463414634,0.47735191637630664,0.4983388704318937,1.75,0.5677578905066617,0.39797761867905057,0.5724024161210091,0.9780907668231612,0.9606118187641668,0.9917402101496683,164,926
p0088,26.0,83.0,1.0,4,0.84,0.5684931506849316,0.3987341772151899,1.9466666666666668,0.45307934297402486,0.5016592838685862,0.644945722970039,0.9621451104100947,0.9426880214012222,0.9789647657366104,150,926
p0089,26.0,84.5,1.0,4,0.8,0.5526315789473685,0.40236686390532544,1.7882352941176471,0.4425742928323658,0.4797558922558922,0.6414698349459306,0.9453376205787781,0.9194205130204273,0.9670214073291223,170,926
p0090,26.0,86.0,1.0,4,0.8253275109170306,0.42900302114803623,0.5094339622641509,1.445414847161572,0.5407371880467188,0.37022039340378443,0.5015115093580762,0.9327731092436975,0.9013524785137056,0.9604515698684537,229,926
p0091,26.0,87.5,1.0,4,0.8155737704918032,0.47354497354497355,0.47044917257683216,1.5491803278688525,0.47019217998099655,0.3936897283906928,0.5574271855338995,0.9178832116788321,0.8682019321822828,0.9549802425398555,244,926
p0092,26.0,90.5,1.0,4,0.9249329758713136,0.3181818181818182,0.6460674157303371,1.35656836461126,0.5990313372037078,0.26874478336747853,0.3731123481347474,0.9333333333333333,0.8988204736440031,0.9636387187941592,373,926
p0093,26.0,92.0,1.0,4,0.9378698224852071,0.3961904761904762,0.5805860805860806,1.5532544378698225,0.5226567740715562,0.34181439393939395,0.45544103962925114,0.9476309226932669,0.9133118544807739,0.9714977326791555,338,926
p0094,26.0,93.5,1.0,4,0.9090909090909091,0.47775628626692457,0.4963235294117647,1.7407407407407407,0.43196034620947193,0.4438073593073593,0.5151548233425962,0.9339853300733496,0.8972794981537429,0.9630503774804245,297,926
p0095,26.0,95.0,1.0,4,0.7458677685950413,0.1832579185520362,0.6389380530973451,0.9132231404958677,0.5602997998230995,0.13958720698112131,0.23327085393861163,0.7458677685950413,0.659744544574365,0.8212538795779019,484,926
p0096,27.5,69.5,1.0,4,0.36363636363636365,0.48717948717948717,0.2702702702702703,0.7090909090909091,0.3957512627788385,0.3198947368421053,0.6764943074003795,0.9605411499436303,0.9444428679530836,0.9755555555555555,55,926
p0097,27.5,71.0,1.0,4,0.4625,0.45588235294117646,0.3333333333333333,0.85,0.4568828863103164,0.35631790269248936,0.5652173913043478,0.9498834498834499,0.9314007264621383,0.9655597868779672,80,926
p0098,27.5,72.5,1.0,4,0.5384615384615384,0.6379310344827587,0.27631578947368424,1.4871794871794872,0.3694753262188328,0.5401042780748664,0.7524025974025974,0.9555555555555556,0.9378792133945082,0.9704185520361991,78,926
p0099,27.5,74.0,1.0,4,0.5594405594405595,0.47368421052631576,0.37209302325581395,1.062937062937063,0.4557636548859807,0.3737701057817708,0.5843475597304473,0.9186046511627907,0.884805178615949,0.9459807876141634,143,926
p0100,27.5,75.5,1.0,4,0.6625766871165644,0.46,0.4235294117647059,1.2269938650306749,0.49758985450545884,0.37444829530033197,0.5581768721997012,0.9242424242424242,0.8935929799254718,0.9497242660974096,163,926
p0101,27.5,77.0,1.0,4,0.7263157894736842,0.4225941422594142,0.4742268041237113,1.2578947368421052,0.5376557431616596,0.35319928137092316,0.5026943644590703,0.9243085880640466,0.8910891089108911,0.9488569651926266,190,926
p0102,27.5,78.5,1.0,4,0.8181818181818182,0.4646840148698885,0.47840531561461797,1.5284090909090908,0.541933695042567,0.4078884512236004,0.5261116779155548,0.9512937595129376,0.9283306061486545,0.970732945790727,176,926
p0103,27.5,80.0,1.0,4,0.8392857142857143,0.5035211267605634,0.4533762057877814,1.6904761904761905,0.5128246391522864,0.4212026515151515,0.5827224310776943,0.9579439252336449,0.9360897964088303,0.9762332783727395,168,926
p0104,27.5,81.5,1.0,4,0.8522727272727273,0.47735191637630664,0.4792332268370607,1.6306818181818181,0.5394215688069475,0.39705170777988613,0.5555739514348786,0.9593114241001565,0.9362857693048334,0.9790331021765103,176,926
p0105,27.5,83.0,1.0,4,0.8385093167701864,0.5659163987138264,0.40059347181008903,1.9316770186335404,0.44483423856587423,0.4848442643707268,0.6512403486548438,0.9577235772357724,0.9334529454358591,0.9781897432156405,161,926
p0106,27.5,84.5,1.0,4,0.9113300492610837,0.5509708737864077,0.43023255813953487,2.0295566502463056,0.4359526425968007,0.49052019860076734,0.6177319416331832,0.9649805447470817,0.9372240291740588,0.9849645140889607,203,926
